Date,^DJI,^IXIC,^FCHI,^FTSE,^STOXX50E,^HSI,^N225
2019-07-09,1.0125064956103038,1.0176869915421742,1.0078554474032555,1.0089157951949737,1.0133944756361641,0.9331696452330416,0.9704563132993306
2019-07-10,1.015406354600738,1.0252868096870507,1.007039653736789,1.008139371847496,1.0110181762582526,0.9361039479290595,0.9690311307678583
2019-07-11,1.024021021633428,1.0244755537118042,1.0042108271548982,1.005341423963557,1.0096351150362228,0.9436416948427617,0.9739834532924222
2019-07-12,1.0332431269834776,1.0304878320453557,1.0079928702618701,1.0048327418209344,1.0098949500853769,0.9449632525033396,0.9758902007384757
2019-07-15,1.0342687652071854,1.0322441292123499,1.0089605709442857,1.0082732424499234,1.0112202780178632,0.9477266803284453,
2019-07-16,1.0333792782241744,1.0278204282579524,1.0155028175218737,1.0143643548603756,1.016746742527786,0.9498753216301333,0.9691107616882106
2019-07-17,1.0290023554755319,1.0231218328623488,1.0077848812952652,1.008781924592546,1.0110355173928407,0.9489974811514191,0.9661375224236629
2019-07-18,1.0291203433728384,1.02587553787974,1.003957531037606,1.0031058241229205,1.0056216997653238,0.9446327172352135,0.9471047656381153
2019-07-19,1.0265205487219873,1.0182820061752376,1.004281304944856,1.0051942185940907,1.0048565045785178,0.9547137512070955,0.9660389945409752
2019-07-22,1.0271897128729817,1.0254879757790165,1.0069365865928281,1.0060241771092382,1.0076687995557285,0.9416323593444084,0.9637798846670048
2019-07-23,1.033891838914476,1.0313953987284668,1.0161865757297102,1.011646742411194,1.020070107528428,0.9447927017501645,0.9729642478261902
2019-07-24,1.0308971022969837,1.0401575980085045,1.0139636108509655,1.0042303241100106,1.020078707603305,0.946703051691658,0.9769553741642489
2019-07-25,1.0260208352745714,1.0297879009947895,1.0089316026296165,1.0025703417132104,1.013509942215251,0.9490350139853563,0.9790695487317501
2019-07-26,1.0279665280591908,1.0412463118278277,1.0147196132094103,1.0106025778588612,1.01764467493585,0.9425112369998807,0.9746414191530821
2019-07-29,1.0290590605475791,1.0366364589982795,1.0131008319911936,1.0290097856926448,1.017387730075794,0.9328420918480953,0.9727806396665697
2019-07-30,1.0281771047069492,1.0341715640376794,0.9968165765175069,1.0236816964961266,0.9998527413408349,0.9341726599817599,0.9769436844154554
2019-07-31,1.0155602261764494,1.02189811315849,0.9982328444871355,1.0156494603504755,1.0010076891013717,0.9219339742351033,0.9684933144305115
2019-08-01,1.004943161287093,1.0138608686237107,1.005198399394633,1.0153951192791644,,0.9148960816953017,0.9693690787686915
2019-08-02,1.0012229246202051,1.00047996667088,0.9693108967848351,0.991592952314154,0.9748105921623852,0.8934184198573195,0.948946208698052
2019-08-05,0.972217541920775,0.9657272425823208,0.9480670538764727,0.9670678318028311,0.9559877774607969,0.867953331972471,0.9324365919020803
2019-08-06,0.9840038535821879,0.979130604826973,0.9468190317588112,0.9600798255760178,0.9504238109850166,0.8621424843611571,0.9263624050647374
2019-08-07,0.98315519720444,0.9828255059318058,0.9525816950632693,0.9636943318415607,0.9557163816552507,0.8628324661995439,0.9232685768126362
2019-08-08,0.9971847556092613,1.004866132083239,0.9745490392941057,0.9753678091533371,0.9745968591539655,0.8669393620442443,0.926724172027398
2019-08-09,0.9937540987504063,0.9948639171810918,0.9636892773783251,0.9710839498756566,0.9625738839834391,0.8609164766094277,0.9308404577811099
2019-08-12,0.978972976636772,0.982898013613012,0.9605040875351815,0.9674427087095312,0.9604978823020539,0.857113603201972,
2019-08-13,0.9934694658692319,1.0020161773913847,0.9700470275859608,0.970682338068374,0.9693360805638096,0.8390776827889528,0.9205180580251004
2019-08-14,0.9632082282603608,0.9717145582545814,0.9498305883500037,0.9568936660183399,0.949569160921006,0.839773952511436,0.9295043985975817
2019-08-15,0.9669874588759017,0.970799606529866,0.9472314769707197,0.9460635473552549,0.9478598607929847,0.8461855847599321,0.918277493542073
2019-08-16,0.9785786991826938,0.9869704063072894,0.9587821508549715,0.9527838777437182,0.9612283952196836,0.8541099393102503,0.9188697155523758
2019-08-19,0.9880212011994894,1.000322500494523,0.9715827015355679,0.9624894964197132,0.9728095944127146,0.8726171269127727,0.9253656122747635
2019-08-20,0.9814679998068484,0.9935414454333008,0.9667135517662017,0.9538280422960508,0.9673351533065561,0.870615764710748,0.9304984667092654
2019-08-21,0.9905518127090538,1.0024974257637003,0.9831442385378207,0.9644038198878245,0.9802301196756813,0.8718935664768396,0.9278591323745395
2019-08-22,0.9924234492602573,0.9988950512958276,0.9746015002054278,0.9542564543704208,0.9741031302651227,0.8645480862046869,0.928283918509267
2019-08-23,0.9688590954271051,0.9689433976843073,0.9634993936083887,0.9498119242232254,0.9627211426426042,0.8688829664655473,0.9320145304456431
2019-08-26,0.9790633503453472,0.9816893081259688,0.9678675151792202,,0.966933839976433,0.8523213279907494,0.9117698191780437
2019-08-27,0.9744917992504594,0.9783406495089161,0.9743916565601398,0.9490890360434178,0.9731791861551765,0.851781671958753,0.9205468868792678
2019-08-28,0.9842526027849574,0.9820817528988272,0.9710834396976838,0.9524492012376494,0.9717094897526231,0.8501689917468604,0.9215972064137169
2019-08-29,0.9965821903840306,0.996645115975975,0.9857651644711393,0.9617665428734005,0.9849770085457252,0.8530903297334008,0.9207651248210282
2019-08-30,0.9981332365409257,0.9953313720046256,0.9912836284156558,0.9648322319621946,0.9894321997941199,0.853794961693497,0.9317201772974532
2019-09-02,,,0.9935554331663887,0.974832326743627,0.9911011077671859,0.8505364116134496,0.9279319955455905
2019-09-03,0.9873494528329722,0.9842417249845906,0.988677186639672,0.9729983387102731,0.9876939977751183,0.84726055364625,0.9281556828439314
2019-09-04,0.9963259100388799,0.9970813216978442,1.0006149584604966,0.978768109381695,0.9963821176810279,0.8802969022187999,0.9292348312325478
2019-09-05,1.0104144623923546,1.0145745932230585,1.0117026692182336,0.9733999505175557,1.0061616011873178,0.8800413029714531,0.9488912756680076
2019-09-06,1.0130346354284725,1.0128546109300691,1.0136235864257304,0.974885861911297,1.0091904488696295,0.8858571419959157,0.9540047936759338
2019-09-09,1.0144730097885655,1.0109009317420135,1.0109032143877847,0.9686608788984175,1.0091413861473801,0.8855465075568375,0.9593531613739058
2019-09-10,1.0172674327856617,1.0104909703828704,1.0116737009035641,0.9729715384431855,1.010287663340623,0.885622156636638,0.9626688311745385
2019-09-11,1.0258718367909891,1.0211806655216393,1.0161684705330418,0.9823424806131117,1.01543586554079,0.9013998839528855,0.9719237722907249
2019-09-12,1.0275884942455427,1.0242792702919734,1.0206541434051688,0.983239439795978,1.0217996389801354,0.8990291571778498,0.9792071889318295
2019-09-13,1.0289898774062922,1.0220593634057518,1.022933190234569,0.9862916633847234,1.0250479295566457,0.9078263607937332,0.9894980351553814
2019-09-16,1.023595364419428,1.0191632064288192,1.0133051999184648,0.9801202155395139,1.0159064729168485,0.9002545166941054,
2019-09-17,1.0248799410385385,1.0232230872757504,1.0157071854491448,0.9799863449370864,1.016717840636806,0.8891588645585228,0.9900844562377115
2019-09-18,1.0262514211339508,1.022144382934304,1.0166369093775733,0.979142986288395,1.0186754855500062,0.8879600178731485,0.988256988140618
2019-09-19,1.0242746439283266,1.0228305814694902,1.023587980127736,0.984805686624477,1.0257812621709563,0.8784953261898216,0.9920253061088167
2019-09-20,1.0182367351109685,1.014679570673963,1.0293216751175247,0.9832661746965605,1.0311921896093754,0.8773907977658953,0.993584173662205
2019-09-23,1.018800758607542,1.0140283442779447,1.0184655342410778,0.9807494335175253,1.0212538866875283,0.8703124553325243,
2019-09-24,1.0134243351293386,0.9991750115093737,1.0180260637112155,0.9761040974666884,1.019833323499641,0.8722573562247752,0.9944729461418995
2019-09-25,1.0195840712499231,1.009643460567021,1.0099716357806732,0.9759166916965909,1.0143415412588945,0.861117235135685,0.9909318311859646
2019-09-26,1.0165752321991481,1.003803662626642,1.0166224252202387,0.9840961985782132,1.0198708254654985,0.8643226947304226,0.9921959061269225
2019-09-27,1.0138961390491061,0.9924252055498161,1.020241786511293,0.9941498938938206,1.0238265074468542,0.8614312403992275,0.9845754204134656
2019-09-30,1.017547192574707,0.9998887361087215,1.0269721504981666,0.9917402230501253,1.030632056863695,0.8659934568407739,0.9790375557350522
2019-10-01,1.0045507297012455,0.9885566033837773,1.012473155734013,0.9853277689006432,1.0158487396273053,,0.9848607205983042
2019-10-02,0.9858599848402534,0.973128274937897,0.9808453201511016,0.953493365789982,0.9855487020477977,0.864347911090356,0.9800622105578647
2019-10-03,0.9904878718335423,0.9840041829852182,0.9837393254409984,0.9474825888142876,0.9867209909429228,0.8665922319479872,0.9604026019798743
2019-10-04,1.0045764980217462,0.9977800931137782,0.9927016627459349,0.9578976955365462,0.9951924876513146,0.8569910866974108,0.963483334197613
2019-10-07,1.0009586701242978,0.9945076652154348,0.9987230095676691,0.9635871961397157,1.0022752132518977,,0.9619105795742294
2019-10-08,0.9890891467230449,0.9779443596317513,0.9869679677561461,0.9562645134068336,0.9911646214349253,0.8593930584222869,0.9714746398370818
2019-10-09,0.9959682546104989,0.9879391284588925,0.9946587903467684,0.9593836722967927,0.9996390788248322,0.8524036538959309,0.9655615605902532
2019-10-10,1.0016637179536971,0.9938189032773777,1.0073037246540495,0.9620476842117992,1.0088353080726578,0.8532373495388744,0.9698636518247874
2019-10-11,1.0137577727665326,1.0071010531862763,1.0247455645800885,0.9701736559257514,1.0307677547664682,0.8731680622420145,0.9809739230709058
2019-10-14,1.0126527622089048,1.0060523162450592,1.0206939748378392,0.9656755906108859,1.0268236335415044,0.8802510719707972,
2019-10-15,1.0216288502411663,1.0185594640193143,1.0313601436263171,0.9654212495395746,1.0390631614171315,0.879656315923522,0.9993497687099703
2019-10-16,1.0207661652648652,1.0154933290186787,1.0304286533372382,0.959584478200434,1.039236431778179,0.8849782643404435,1.0113069754401014
2019-10-17,1.0216696808464296,1.0195769518588669,1.0261183800777127,0.9614988016685454,1.0361671919409121,0.8910921620357913,1.0103592268593513
2019-10-18,1.0120040502779066,1.0111634364026767,1.0194585821988293,0.9572551427914963,1.0335078655086454,0.8868136782611576,1.0121961873840364
2019-10-21,1.0141755296645054,1.0203444468851024,1.0216471913629204,0.958995460623054,1.0394761059960638,0.8870161221996471,1.014726183015762
2019-10-22,1.0126807455712823,1.013008354068923,1.0233365386891273,0.9655417200084584,1.0408447162726036,0.8890247446389792,
2019-10-23,1.0144140158399122,1.0149445777040955,1.0225678185339984,0.9719943091920668,1.041442350984141,0.881740652266202,1.0181678911605283
2019-10-24,1.0133396466949138,1.0231955612115886,1.0281550822258547,0.9810439096229627,1.0456233267303086,0.8894147231000591,1.0238028774360601
2019-10-25,1.0191058437087126,1.0303603943026296,1.0349957554353566,0.9805352274803402,1.046578992427916,0.8850815282514308,1.0260174256360586
2019-10-28,1.0241208461873443,1.0407188611704339,1.0365187115882797,0.9814455214302453,1.0468706195571482,0.8925116680764708,1.029053156715585
2019-10-29,1.023392761922426,1.0345764596244822,1.03824974502584,0.9780987563695573,1.0458312088681152,0.8890433489970793,1.0338620381120969
2019-10-30,1.0277487894426969,1.0379677195559136,1.0429036637499343,0.9813785861290315,1.0453114682773903,0.8850921593132023,1.0279663616491863
2019-10-31,1.0224389648902572,1.0365152466625258,1.0363902971689831,0.9703476615623052,1.0407262890120015,0.8930248112775859,1.0317428536522555
2019-11-01,1.033822655773189,1.048269913627361,1.0421837834667937,0.9775766740933911,1.0463075966223698,0.899464901063385,1.0283106379350806
2019-11-04,1.0381605937847993,1.054119721045617,1.0534721527944355,0.9865862048566659,1.058281509070647,0.9142854438789166,
2019-11-05,1.039314409098447,1.0543046522527337,1.0575581865693708,0.9890494108680312,1.0615471407817454,0.9188025431314817,1.046366026250078
2019-11-06,1.0393117510481948,1.051298513085958,1.0611485795457556,0.9902007111222089,1.0650754977310959,0.9189764647091209,1.0486984387593397
2019-11-07,1.0462010481282822,1.0542846332969797,1.0655348063132555,0.9914992167458527,1.0702554215189242,0.9242400071098467,1.0498909689219678
2019-11-08,1.0464444812305473,1.059383241607251,1.065301470071315,0.9852072984317595,1.0682255923706903,0.9177318525992914,1.0526607362432312
2019-11-11,1.0468319658895364,1.0580046191299066,1.0660466093117589,0.9810707098900503,1.067408514764954,0.8936829647542056,1.049959349557767
2019-11-12,1.0468319658895364,1.0607307370497345,1.0707367384291897,0.9860105220463246,1.0718492550678584,0.8982873165015536,1.0584272102194772
2019-11-13,1.050313642546288,1.0602319720911344,1.0684468284817883,0.984109598711757,1.068182310026637,0.8818976548979732,1.0494206542919395
2019-11-14,1.0502520643821118,1.059846973393282,1.0673598101374264,0.9762915032367859,1.065095729054782,0.8736742045000118,1.0413961251558999
2019-11-15,1.0586795603762087,1.0675730696462522,1.074267428415585,0.9776436093946048,1.0716789453883262,0.8737728011155873,1.0486759381902335
2019-11-18,1.0598639432677568,1.0687118308549601,1.0725527338140426,0.97828622750616,1.0697472416845912,0.8855362006128029,1.0537808426990487
2019-11-19,1.0560003933914373,1.0713017222222188,1.068801337064358,0.9804414919120389,1.0673334403408223,0.8992339347640452,1.0481957795612213
2019-11-20,1.0517312693474679,1.0658106691390892,1.066084586065746,0.9722352501298342,1.06367220518538,0.8924568921789288,1.0417120120518673
2019-11-21,1.0496596145147854,1.0632456793997194,1.063765796121708,0.9690357558051176,1.0624537437571033,0.8784266780531389,1.0367623263127457
2019-11-22,1.0537926611527875,1.0649543705133966,1.0659218159317958,0.9808431037193215,1.0646655138336787,0.8826815660565237,1.040105946039065
2019-11-25,1.0610074955540418,1.0790302598112567,1.0716609866396014,0.9901471105880338,1.0705441584590583,0.8958896879543523,1.048202986774763
2019-11-26,1.063094581845133,1.0809601359726537,1.0725219991387225,0.991057469904444,1.0699291826129325,0.8932637508732542,1.0518260178651002
2019-11-27,1.0646944327580476,1.0881161802538513,1.0720191162615047,0.9946317757693556,1.072036976374396,0.8945939948891819,1.054726306065749
2019-11-28,,,1.0694652237148754,0.992837922770128,1.0696202143491123,0.8925936698639153,1.0534379726987235
2019-11-29,1.0604381559569638,1.0831525778281155,1.068099561977886,0.9834803807337456,1.0693603792999582,0.8744309545922071,1.0482524704482272
2019-12-02,1.0502928211526457,1.070967991581785,1.0466785530962712,0.9753678091533371,1.0471506859299884,0.8776911900844865,1.0588542815682545
